SheetName,Arabic Name,English Name,Series /        One Off / Fillers,Series Name,Ep.,Unit By Hour,Duration,Country,Language,Arabic Synopsis,English Synopsis,Notes
AJD Catalogue,محرك السكون.. السيد محمد حسين فضل الله,Breaker of Silence.. Mohammad Hussein Fadlallah,One Off,/,1,1,00.55.23,لبنان,العربية,يتناول  الفيلم  حياة ودور السيد محمد حسين فضل الله ، في المجالات الدينية، والاجتماعية والسياسية، حيث نقع على تاريخ حافل، ودور كبير وغني. فضلا عن مساحات كبيرة من المسكوت عنه، خصوصا دوره في المقاومة، ومسألة خلاف المرجعيات الذي يحمل طابع تنافسيا قوميا في بعض الأحيان. و يحمل الوثائقي  في صورته الإجمالية، طابع التأريخ لسيرة السيد فضل الله، من خلال محاور أساسية، تغطي مراحل حياته والأدوار المميزة التي لعبها,"The film discussing life and different roles for Mr. Mohammad Hussein Fadlallah in  several aspects religion, social and political.
 In addition to his Role in the resistance, and the issue of disagreement references which carries a nationally competitive nature sometimes.
 Documentary holds  in general  the biography of Mr. Fadlallah, through the core themes, covering different stages of life and the distinctive roles .
 In addition to his Role in the resistance, and the issue of disagreement references which carries a nationally competitive nature sometimes.
 Documentary holds  in general  the biography of Mr. Fadlallah, through the core themes, covering different stages of life and the distinctive roles .",
AJD Catalogue,كراسات الأحلام (الجزء1 + الجزء2),Junior's Dreambook,Short Series,كراسات الأحلام,2,2,01.48.01, الكويت / تونس / لبنان / مصر,العربية,"كراسات الأحلام، هي تلك المجلات التي قرأناها صغارا، فشكلت أحلام طفولاتنا.
لا أذكر شيءًا عن طفولتي هي فقط صور مغبشة، تعود بلمح البرق ثم تختفي. أذكر مجرد لمحات من مجلات موشومة بالأحلام قرأت منها الكثير.
منذ نهاية القرن التاسع عشر، بدأ العرب بصناعة مجلات للأطفال. ومنذ ذلك الوقت كانوا يحاولون بناء أحلام على الورق لأطفالهم. كي أستعيد ذاكرتنا عن هذه الأحلام، ألاحق مجلات الأطفال منذ ١٨٧٠ حتى ٢٠١٢. أي أحلام أنجزت، وأيها خبا وضاع؟
انها رحلة في جزئين في اللون، الكلام و قصص الأطفال، استعادة للماضي واستشرافا للمستقبل.","Dreams booklets are those magazines that we read when we were young that built our childhood dreams.
I do not remember anything from my childhood, it is just some blurry pictures and images that flash for a while then disappear. 
I only remember a glimpse of some magazines pinned to dreams that I have read. By the end of the 19th century, Arabs started the making children's magazines, and since then they tried to build dreams on paper for their children.
To recover our memory about these dreams, I pursue the children's magazines from the year 1870 until the year 2012.
What dreams were fulfilled? Which of them faded and were lost?
It’s a journey of two parts in colors, speech and children's stories, looking back at the past and looking to what holds for the future.",
AJD Catalogue,جارة الكرمل,Jarat Al-Carmel,One Off,/,1,1,00.48.45,إسرائيل / فلسطين,العربية,"""جارة الكرمل"" هو فيلم يحكي قصة حيفا - المدينة، المكان المعنى – من حيث هي مرآه نرى فيها وجوهنا، بينما هي تملك من الدلالات ما يؤهلها لأن تحتل الصدارة. هناك سحر خاص يشدّك الى حيفا.  المدينة حاضرة في كل شارع. تحسّها. تشعرك بدفء خاص وتقودك الى حنين ما. الكل، هنا في حيفا،  يعيش حياته بلغة مختلفة. وجميعًا يختبرون تجاربهم مع المدينة ويستوعبونها ويستعيدونها قبالة الكاميرا من خلال شبكة كثيفة ومركبة من العناصر الجاذبة، شكّلت جزءًا عضويّا من عملية اكتساب الهوية وتكوين الوعي.","""Jarat Al-Carmel"" is a film that tells a story about the city of Haifa, meaningful place - It’s a mirror where we see our faces, it poses all the qualifications to have the foreground. There is a special charm that draws you to Haifa. The city is present in every street. It embraces you with special warmth and leads you to certain longing. Everyone here in Haifa, live their lives in a different language. All of them are examining their experiences with the city, accommodating it as well as restoring it in front of the camera through a dense and complex network of appealing elements; it served an important role in the process of acquiring identity and raising awareness.",
AJD Catalogue,السيد المهان,Mr. Jackass,One Off,/,1,1,00.48.01,المغرب,العربية,تتمحور فكرة الفيلم حول هذا الكائن الحيواني الأليف المدوجن، سليل الحصان ليس لكونه أقدم وسيلة نقل عرفته البشرية على الإطلاق بل لكون الحمار أنقد مدنا كثيرة  عتيقة من الاندثار والزوال..فالأزقة بهذه المدن مليئة بالادراج و لا يتجاوز عرضها في أحسن الأحوال المترو نصف المتر ولذلك لا تستطيع السيارات، مهما كان حجمها ، اختراق الأزقة مما يفرض على السكان والزوار قطع المسافات لقضاء مصالحهم سيرا على الأقدام أو على ظهور الحمير أحيانا، كثيرون يتساءلون عن الكيفية التي يتدبر بها سكان هذه البقع من المغرب كفاس  العاصمة الدينية والثقافية للمغرب ومدينة مولاي يعقوب ومدينة مولاي ادريس،  حياتهم اليومية، ومنها على سبيل المثال حمل الأثاث إلى منازلهم أو نقل الأثاث من مكان لأخر أو كالتخلص من النفايات... فحمير هذه المدن وغيرها كثير ، تسدي خدمات مهمة مرتبطة بالحركة التجارية والاجتماعية للمدينة ومن تم تعيل مجموعة كبيرة من الأسر غير ان السؤال المطروح :هل هذه الحيوانات مصانة الكرامة؟,"The film reveals the importance of donkeys in general, in some cities in Morocco such as in the city of Fes where the streets are very narrow. It’s a travel behind the stereotypes related to this animal with the plain tenderness of their faces and their attitude of patient resignation. The film presents them as a crucial part from the city, something so purposeful—not a novelty in a tourist setting but an integral part of Moroccan daily life.  Despite, the ingratitude of the human, they are here as a part of these cities where anything that a human being can't carry or push in a handcart. They are here if someone needs lumber and rebar to add a new room to his house in the medina. They are here for all transportations, to carry luggage and merchandizing, to clean the street and to bring the joy to the their owners.  ",
AJD Catalogue,صناعة النجومية,Star Making ,One Off,/,1,1,00.48.16,لبنان,العربية,نجوم ومشاهير يطلون عبر الفضائيات يومياً، ويحققون نجومية لافتة، ويغذون ظاهرة صناعة النجومية التي تنتعش باستمرار على يد مهارات وكوادر بشرية مُخَطِطة ومُنَظمة. المهارات البشرية هذه، باتت متوفرة بكثرة، إنما أسماء قليلة بينها منها تعرف القواعد الناجحة للنجومية الدائمة والساطعة. وأسماء معدودة بينها هي التي استطاعت أن تكون العقل الذكي والصانع الحقيقي لفنان أو مجموعة فنانين ولخطهم الفني ومسير حياتهم ولإنتاجهم.  يهدف الفيلم للتعرف على ظاهرة صناعة النجم التلفزيوني مع التركيز على نجم الأغنية بشكل خاص الذي يحتل المرتبة الأولى في عالم النجومية في الوطن العربي. ونتعرف بكثير من الموضوعية على أهم صانعي أسماء لامعة وشخصيات بارزة وعلى مراحل وكيفية صناعة النجوم والصعوبات الت يواجهونها في هذاالمجال. ,"Celebrities and Stars appear daily on TV and Satellite. They achieve remarkable stardom feeding the phenomenon of Star making which is constantly thriving. Thanks to the skills of some talented and organized people. These human skills have become widely spread but few are familiar with the basic rules to achieve permanent stardom, and contribute in the actual star making. This documentary aims to talk about the phenomenon of starmaking.",
AJD Catalogue,ع السمسمية,On the tones of El Simsimiyya,One Off,/,1,1.4,01.22.11,مصر,العربية,حتى إذا ما أذنت شمس النهار إلى مغيب.. جلسا معا على شاطىء القنال.. فلامست أنامله أوتارها الخمسة.. فباحت له بسرها.. غناء ليس كمثله غناء.. وحكاية ليس كمثلها حكاية.. وأجيال كموج البحر تتعاقب.. لتروى قصة الوطن والحب والثورة.. ع السمسمية..,"When the sun asked for permission to set... They sat together on the shore of the Canal... His fingers touched her five strings... It was then when ""She"" revealed her secrets in the form of songs that were never sung before... Stories that were never told before... And generations following each other like sea waves...
Narrating the story of Home, Love, and the Revolution ... On the tones of El Simsimiyya.",
AJD Catalogue,البن في إثيوبيا,Green Bread.. Coffee in Ethiopia,Short Series,الخبز الأخضر,2,1,00.45.01,إثيوبيا,العربية,"""الخبز الأخضر"" هو فيلم وثائقي (مدته 45 دقيقة) يحكي قصة أصول القهوة. فيطلعنا هذا الفيلم على كافة المراحل منذ أن إكتشفت حبوب أرابيكا في أقدم غابات البن في العالم حتى أيامنا هذه حيث مراكز التجارة في أديس أبابا التي يتم فيها تداول القهوة في الاسواق العالمية. كما نتعرفّ من خلال هذا الوثائقي على عملية انتاج القهوة بأكملها بدءا من قطف الثمرة ونموها في المزارع وكيفية توزيعها وتسويقها في جميع أنحاء العالم. إضافة الى ذلك، يصوّر الفيلم ثلاثة أشخاص هم: مزارع قهوة محلي، صاحب مزرعة بن، وموزع قهوة.  من خلالهم، يقال حكايات عن أهمية القهوة في إثيوبيا، تقليد زراعتها، وعادات استهلاك القهوة التي تعتبر الاكثر انتشارا واستهلاكا على كوكب الارض",""" Green Bread"" is a 45 minute documentary film which tells the story of the origins of coffee. From the oldest coffee forests in the world where the Arabica bean was first discovered to modern day trading rooms in Addis Ababa where coffee is traded on the international markets, this film looks at  the entire process of coffee production, from picking the fruit to processing it on the plantations and how it is distributed and marketed worlwide. Further, the film portrays three people, a local coffee farmer, a coffee plantation owner and a coffee distributer. Through their vision, tales are told on the the importance of coffee in ethiopia, the customs of growing coffee and the traditions of consuming what is largerly considerd to be the  most widely consumed drink on the planet today",
AJD Catalogue,القهوة من إثيوبيا إلى العالم,Green Bread.. Coffee from Ethiopia to the world,Short Series,الخبز الأخضر,2,1,00.49.41,إثيوبيا,العربية,يطلعنا هذا الفيلم على مراحل اكتشاف القهوة منذ أن اكتشفت حبوب أرابيكا في أقدم غابات البن في العالم حتى أيامنا هذه حيث مراكز التجارة في أديس أبابا التي يتم فيها تداول القهوة في الأسواق العالمية. كما نتعرف من خلال هذا الوثائقي على عملية إنتاج القهوة بأكملها بدءا من قطف الثمرة ونموها في المزارع وكيفية توزيعها وتسويقها في جميع أنحاء العالم. إضافة إلى ذلك، يصوّر الفيلم ثلاثة أشخاص هم: مزارع قهوة محلي، صاحب مزرعة بن، وموزع قهوة. ومن خلالهم تروى حكايات عن أهمية القهوة في إثيوبيا؛ تقليد زراعتها وعادات استهلاكها التي  تعتبر الأكثر انتشارا واستهلاكا على كوكب الارض.,,
AJD Catalogue,لفتا.. الصمود الأخير؟,Lifta.. The Last Stand?,One Off,/,1,1,00.50.27,إسرائيل / فلسطين,الإنجليزية / العبرية / العربية,يعرض هذا الفيلم بشكل اساسي للتراث المعماري المميز لقرية لفتا الفلسطينية المهجرة غربي مدينة القدس واللذي يعكس الغنى الاجتماعي والثقافي للمجتمع الفلسطيني اللذي كان يقطن القرية لمئات السنين حتى عام 1948. ويمثل هذا الطراز المعماري نموذجا اصيلا ونادرا للهندسة المعمارية التقليدية العامية في فلسطين. الغرض من هذا الفيلم هو توثيق هذا الطراز المعماري ويدعو بشكل مباشر آلى التحرك للمحافظة والحماية لهذا التراث على الصعيد العالمي.                                              ,"This documentary highlights the exceptional architecture of Lifta, the Palestinian village located north-west of the Holy City of Jerusalem. It represents the wealth of the social and cultural life of the Lifta community as it existed for hundreds of years prior to the tragic events of 1948. Lifta’s stone buildings and craftsmanship are an exceptional and rare example of the best in Vernacular Architecture in Palestine and the region. This Documentary is a call for world action to safeguard, preserve and protect this traditional village.",
AJD Catalogue,عقوبة الإعدام.. من يقتل من؟,Death Penalty.. Who Kills Who?,One Off,/,1,1.5,01.30.01,لبنان,العربية / الفرنسية, الاعدام في العالم العربي يشكل مدخلاً للحديث عن أكثر من قضية، ابرزها الاشكالية ما بين الدين وشرعة حقوق الانسان حول مقاربة قضية الاعدام، الطبيعة العشائرية وعادة الثأر، اضافةً الى استخدام هذه الحجج في تنفيذ احكام اعدام لأسباب سياسية أو عقائدية، ويختلف سبب انزال عقوبة الاعدام نسبةً لسياسة أو فكر كل دولة بحد ذاتها، ففي حين تعتبر العمالة او الخيانة العظمى هي معيار انزال عقوبة الاعدام في دول عربية معينة، فقد تعتبر الأمور المتعلقة بالزنى أو جرائم الشرف هي المعيار الأبرز للحكم بالاعدام في دول أخرى، وفي كل نقطة من هذه النقاط يُفتح النقاش واسعاً امام شرعية تنفيذ هذه الاحكام او عدمها. ,"The Death Penalty aroused controversy on a wide scale and its legitimacy as a reflection to the social reaction to the offender is still present to this day. It was a common practice in ancient heavenly religions, especially in times dominated by the idea of religious revenge. Today two trends have appeared: those in favor of retaining it, and those demanding its abolishment. Each has its reasons and pretexts supporting their thoughts concerning the death penalty. 
The film will analyze and examine ""The Death Penalty in the Arab World"" through a series of distinctive angles (social, religious, tribal, legal, psychological).
",
AJD Catalogue,فرسان ماطا,Mata Knights,One Off,/,1,1,00.47.45,المغرب,العربية,"""فرسان ماطا"" فيلم وثائقي يحكي صورا درامية احتفالية وإنسانية تقرب المشاهد من ظاهرة فنية واجتماعية، وتصور ما يحيط بها من حكايات ومشاهد وعلامات.  ماطا مبارزة فروسية، تجرى في أحضان الطبيعة، ويتنافس فيها أمهر فرسان منطقة جبالة في شمال المغرب ، وتعتمد على خيول لها قوة التحمل، والتي تقضي السنة كلها في راحة تامة، لتكون في الموعد، و تركض طيلة ست ساعات والفارس على صهوتها بدون سرج من أجل الظفر بالدمية القصبية ماطا.  ولاستنطاق مظاهر هذه الفرجة التي يزخر بها المشهد الاجتماعي الجبلي شمال المغرب و استيضاح مرجعيتها الحضارية والصور الإنسانية المرتبطة بأصحابها، يحاول العمل الوثائقي بسطَ أهم التفاصيل الفنية للعبة ماطا والإنسانية لحياة الناس المرتبطين بها.","Mata Knights, a documentary film that draws dramatic festive human images, brings the viewer closer to an artistic and social phenomenon, and visualizes what surrounds it as stories, scenes, and signs.
 Mata, a riding duel, held in the lap of nature, and in which the most skilled Knights from Jebala Area, in the north of Morocco, compete. It relies on endurance horses that spend the whole year in a total comfort; so to be on time and run for six hours, with the knight on their bareback in order to nail the bronchial doll, Mata.
To interrogate the aspects of this band, which abound in the social, mountainous scene, in the north of Morocco, and clarify its referential civilization, and human images associated with their respective owners, this documentary tries to simplify the fundamental artistic details of the game, Mata, and the human aspects of the life of people connected with.",
AJD Catalogue,عز الدين القسام,Izz Al-Din Al-Qassam,One Off,/,1,1,00.46.25,فلسطين / لبنان ,العربية ,"وثائقي مدته ساعة تلفزيونية يتناول سيرة الشيخ ""عز الدين القسام"" الذي يُعتبر أول من رفع راية الجهاد ضد المشروع الاستعماري والصهيوني في فلسطين.","One-hour television documentary concerning the biography of Sheikh Izz Al-Din Al-Qassam, the first one raised the banner of jihad aganist the Zionist Colonial Project in Palestine.",
AJD Catalogue,البحث عن سيبولا.. ملاحم ومغامرات الرحالة مصطفى الأزموري (الجزء1 + الجزء2),Mustafa Zemmouri - Estevanico of Morocco 1 + 2,Short Series,مصطفى الأزموري Mustafa Zemmouri,2,2,01.50.46,إسبانيا  / المغرب / أمريكا,العربية ,"ملحمة مصطفى الأزموري، المغربي المولد، المعروف في الغرب باسم ""إستيفانكو""، تعود بنا إلى أوروبا القرن السادس عشر، تحديدا بعد سقوط غرناطة وبداية حملات استكشاف العالم الجديد.
يسلط الفيلم الضوء على جوانب مثيرة من هذه الرحلة الملحمية وثناياها الدرامية من خلال رحلات مصطفى الأزموري بما انطوت عليه من عجائب دمغت مسار التاريخ، وأسست لتفاعلات إنسانية ماتزال آثارها قائمة حتى الآن. 
كما يكشف الفيلم عن وقائع جديدة من قصة الأزموري المثيرة، قد تمهد لحل عدد من ألغاز تلك الملحمة التاريخية، وأهمها الغموض الذي ظل يحيط بمصير الرحالة المغربي وأيامه الأخيرة في هذه الدنيا.",,
AJD Catalogue,نور رمضان ,Light of Ramadan,One Off,/,1,0.5,00.25.36,تركيا / فلسطين,التركية,"يتناول الوثائقي أهمية ""الضوء"" انطلاقا من كونه العنصر الرئيس في تحديد الأوقات. من هذا المنطلق يتناول الوثائقي أهمية مفهوم النور ورمزية الضوء في كل الأديان السماوية عامة، وفي الإسلام خاصة. تم اختيار جميع المرئيات وإنتاجها في البرنامج بحيث تعكس تلك المعاني بأداء قوي ومؤثر وجمالي، وخصوصا في المرئيات التي تمثل ""مرور الوقت"" حيث تم استخدام فيديوهات أُخِذت بطريقة التصوير الممتد.",,
AJD Catalogue,الذاكرة.. مجهولة ,Their Memory : Unknown,One Off,/,1,1,00.52.56,السويد / لبنان / هولندا,الإنجليزية / السويدية / الهولندية,"ظهرت مؤخّراً في لبنان قضيّة آلاف الأطفال الذين تبنّتهم عائلات أجنبية خلال الحرب الأهليّة. هم أشخاص باتوا اليوم على عتبة الأربعين من العمر، عاد بعضهم للبحث عن أهلهم البيولوجيّين وعن ماضيهم الذين يجهلونه تماماً. نحو أربعمائة من هؤلاء الأطفال نُقلوا مثلاً إلى هولاندا وتبنّتهم عائلات هولندية. يرجع بعض هؤلاء إلى لبنان ليبحثوا عن جذورهم في مهمة صعبة، وما يكتشفونه يُلقي الضوء على قضيّة غامضة ومُعقّدة جداً، مثل ظهور أسماء مُشتركة لأشخاص كانت لهم يد في عملية التّبني أو البيع لهؤلاء الأطفال.   
هذا الفيلم يروي قصة هؤلاء الأطفال الذين بيعوا خلال الحرب اللبنانية عبر نماذج من هؤلاء، شخصيّات نجدهم في هولندا أو السويد أو في لبنان خلال زيارتهم بحثاً عن الجذور، في محاولة لإجلاء الحقيقة حول هذه القضيّة  والمافيات التي كانت تُدير عمليات الإتجار بالأطفال هذه آنذاك.",,
AJD Catalogue,من أطلق الرصاص على هنري,Who Shot Henri Curiel?  (  Who killed Henry Curriel),One Off,/,1,1.4,01.23.24,باريس / بريطانيا / مصر,العربية ,"وثائقي يتحدث عن هنري كوريل، تلك الشخصية الملغزة، حيث يراه البعض قديسا متبتلا محبا لمصر وللفكر الشيوعي وللسلام العالمي، بينما يراه آخرون جاسوسا صهيونيا تاجر بالفكر الشيوعي من أجل إسرائيل حتى تم اغتياله في فرنسا عام  1978 وحتى الان لم يعرف قاتله.
الفيلم سيرة ذاتية يتناول حياة هنري كوريل المحيرة وصولا الى لغز اغتياله، ويستعرض مختلف وجهات النظر ويطرح تساؤلات ويحاول الرد على بعضها.",,تاريخ الاغتيال 4/5/1978
AJD Catalogue,برمجة الخلايا,Reprogramming Stem Cells,Long Series,الاختراعات الطبية ,14,0.5,00.26.01,ألمانيا,العربية ,منذ آلاف السنين والإنسان يبحث عن علاج للأمراض التي تحدق به، فشهدت الصيدلة تطورا مطردا. لكن ذلك التطور تزامن مع تطور الأمراض والفيروسات. في الوقت الراهن دخلت آليات مبتكرة معترك العلاج، فلم تعد مقاومة الأورام السرطانية مثلا تقتصر على العقاقير أو الاستئصال بل تعدتها إلى استخدام الأشعة والمستحضرات الذرية لتفتيت الأورام الخبيثة. كما حقق العلماء تطورا هائلا في مجال التشخيص، أهم خطوات العلاج، فابتكروا أجهزة تصوير للأعضاء، قادرة على رصد أعراض الألزهايمر في الدماغ مثلا قبل الإصابة به بثلاثين عاما. في سلسلتنا الطبية من ثلاثة عشر فيلما نعرض ما توصلت إليه الأبحاث الصيدلية والتكنولوجية الطبية في مواجهة الفيروسات وأمراض العصر والأمراض المستعصية الأخرى.,,يتناول الفيلم جهود العلماء في فهم آلية عمل الخلايا الجذعية أو خلايا المنشأ. ويؤكدون أن فك ألغاز الطريقة التي تتطور عبرها هذه الخلايا ستساعدهم كثيرا في فهم أسباب الأمراض التي مازال العلم يقف عاجزا أمامها مثل الألزهايمر والسرطان والتصلب اللويحي وغيرها.                
AJD Catalogue,الخلايا السرطانية تحت القصف الإشعاعي,Cancer Cells Under Fire,Long Series,الاختراعات الطبية ,14,0.5,00.26.01,ألمانيا,العربية ,,,يتحدث الفيلم عن تكنولوجيا جديدة لعلاج الأورام السرطانية تعتمد على تسريع الأيونات الثقيلة وتسليطها على موقع الورم الخبيث دون الحاجة إلى عملية جراحية. تستخدم هذه الآلية لاستئصال السرطانات في منطقة الرأس على وجه التحديد                                                
AJD Catalogue,الألزهايمر.. في انتظار العلاج الناجع,Alzheimer´s.. Cureless Disease,Long Series,الاختراعات الطبية ,14,0.5,00.25.58,ألمانيا,العربية ,,,آلاف العلماء يبحثون عبر العالم عن دواء ناجع لمرض الألزهايمر، لكن محاولاتهم لم تتكلل بعد بالنجاح. بيد أنهم توصلوا إلى فك لغز مسببات أخطر أمراض الخرف على الإطلاق  وأجمعوا على أن خلايا الدماغ تغطى بالصدأ وتدمر عندما تترسب عليها أنواع من البوروتينات بطريقة خاطئة، عندها بدأوا يطورون أدوية لمنع تلك الترسبات القاتلة لخلايا الدماغ.                                                 
AJD Catalogue,التشخيص الطبي.. صور جديدة من أعماق الجسم البشري,New Images of the Body,Long Series,الاختراعات الطبية ,14,0.5,00.26.01,ألمانيا,العربية ,,"Xrays were the first tool enabling doctors to take a look at the insides of a human body without having to cut it open. Over the last 20 years, new medical imaging methods have been developed and constantly improved: computed tomography (CT) and magnetic resonance imaging (MRI).
Never could the insides of a human body be seen at such detail. Scrutinized by every trick in the book, dissected into virtual slices, visually decomposed into single bones and organs – all without one single cut. 
",كانت أشعة إكس وسيلة الأطباء الوحيدة للنظر في أعماق الجسم البشري بدون بضع أو جراحة. لكن طب الأشعة شهد في العقدين الأخيرين تطورا هائلا، إذ ابتكر العلماء تقنيات تصوير متعددة منها التصوير بالرنين المغناطيسي والتصوير المقطعي. وأخيرا دمجوا كلا التقنيتين في جهاز واحد. بفضل ذلك أصبح الأطباء قادرين على رصد أدق التفاصيل للأعضاء البشرية
AJD Catalogue,محاكاة العقل.. من أجل فهم أمراض الدماغ  ,A Brain’s Wiring Diagram,Long Series,الاختراعات الطبية ,14,0.5,00.26.01,ألمانيا,العربية ,,"Scientists around the world are working hard to create the most complex circuit diagram in the history of mankind: a map of the circuitry inside the human brain. There are huge obstacles to overcome. The sheer complexity of the processes in the brain is overwhelming. 
Researchers have made considerable progress in recent years with the help of the highly detailed pictures produced by magnetic resonance imaging. And still, they are a long way from a deeper understanding of the brain’s structures and processes. Let alone from being able to cure brain diseases
",يحاول آلاف العلماء عبر العالم فهم نظامنا العصبي في أكبر تجربة من نوعها في تاريخ البشرية هدفها رسم خريطة للدماغ. وفي اثناء عملهم يواجهون تحديات كثيرة ومعقدة أبرزها فهم طريقة عمل الخلايا العصبية. صحيح أن الصور المقطعية ساعدت العلماء على فهم أوسع لتركيبة الدماغ، لكنهم مازالوا بعيدين عن فهم آلية عمله وأسباب الأمراض التي تطاله.
AJD Catalogue,الباكتيريا.. الجيوش الصامتة,Bacteria.. The Secret Rulers ,Long Series,الاختراعات الطبية ,14,0.5,00.26.01,ألمانيا,العربية ,,"They are older than mankind itself: viruses and bacteria. Tiny as they may be, they pose a big threat to humans. In 1918, an influenza virus resulted in a death toll of 50 million people, more victims than the First World War.
Viruses don’t have a metabolism of their own; they are dependent on other living cells to reproduce themselves. Modern medications are designed to prevent viruses from docking on body cells and entering them. A protective layer for cells, so to say.
",البكتريا أقدم من الإنسان، ومع أنها ضرورية لحياته إلا أنها في بعض الأحيان تتحول إلى عدو قاتل. ففي عام 1918 قضى أحد انواع الإنفلونزا على حياة 50 مليون شخص أي أكثر من عدد ضحايا الحرب العالمية الأولى. لا تتوفر البكتريا على تمثيل غذائي مستقل بها لذا فهي تحتاج لكي تتكاثر إلى خلايا حية أخرى. يجري حاليا تطوير أدوية تقطع صلتها بالخلايا لتتلاشى تلقائيا. وهذه الأدوية باتت ضرورية لأن المضادات الحيوية لم تعد مفيدة في كثير من الحالات.
AJD Catalogue,قلب من المختبر ,A Heart from the Lab,Long Series,الاختراعات الطبية ,14,0.5,00.26.00,ألمانيا,العربية ,,"The heart is the central organ of the human body. Operations with cardiac catheterization and new treatments on the heart are among the great achievements in medicine, so that today a heart attack no longer has to be lethal. In addition, scientists are increasingly recognizing the molecular basis of heart disease and can accurately ""listen"" to the heart like never before. They already report the first success in the development of heart from stem cells. Soon the new heart out of the laboratory could help heart patients to a new life.",تعتبر عمليات القلب وما شهدته من تطور من أكثر الإنجازات الطبية أهمية، وبفضلها أصبحت الجلطات القلبية غير مميتة بالضرورة. كما بات الأطباء قادرين على رصد حالة عضل القلب من خلال تحليل البروتينات التي يتفرد بإنتاجها مقارنة بباقي الأعضاء. وهاهم الأطباء اليوم يبشرون بنتائج مهمة في مجال تطوير أنسجة القلب بالاعتماد على الخلايا الجذعية. ولربما سيصبح العلماء قادرين مستقبلا على تصنيع القلب في المختبر وإنقاذ حياة مزيد من المرضى.
AJD Catalogue,أبجدية الحياة ,The Alphabet of Life,Long Series,الاختراعات الطبية ,14,0.5,00.26.01,ألمانيا,العربية ,,,
AJD Catalogue,الفيروسات أسلحة جديدة ضد السرطان,Killing Cancer.. Viruses,Long Series,الاختراعات الطبية ,14,0.5,00.25.25,ألمانيا,العربية ,,"Viruses some of the tiniest biological agents. Tiny as they may be, they pose a big threat to humans. Like pirates, they hijack our cells, causing many serious diseases. They are constantly changing their structures, making it extremely difficult for doctors to treat them. Every other year, they cause serious outbreaks of illness. Viruses are parasites inside our cells – and amazingly that can also be turned into something good. Like in cancer research, where innovative scientists have found a way to direct viruses specifically against cancer cells. We tell fascinating stories of the tiniest pathogens.

","الفيروسات هي واحدة من أصغر الكائنات العضوية على الإطلاق، ورغم ذلك قد تشكل خطرا قاتلا على الإنسان. تهاجم خلايانا كما يهاجم القراصنة السفن، فتقضي عليها وهي في تحول دائم، مما يضع الأطباء أمام تحديات جسام، إذ يتعذر عليهم أحيانا إيجاب الدواء الفعال لمكافحة الفيروسات. ومن المثير رغم ذلك أنها قد تقدم خدمة جيدة لجسم الإنسان، وهو ما تبث مثلا في مجال أبحاث السرطانات، حيث وجد الأطباء طريقة لتوظيف الفيروسات للقضاء على الأورام السرطانية.


"
AJD Catalogue,قطع غيار للجسم البشري  ,Spare Parts for the Human Body,Long Series,الاختراعات الطبية ,14,0.5,00.26.01,ألمانيا,العربية ,,"There are few parts of the human body that cannot be replaced today by medical technology. Using hightech tools and advanced materials, scientists are remodeling hip and knee joints, hands and legs, giving back lost functions to injured body parts. With artificial electronic implants, they can even restore senses like hearing for patients. We visit laboratories where medical scientists are analyzing the body to the very detail, trying to understand how every part of it works to then be able to rebuild the works of Mother Nature – even really complex ones, like the human lung.
",قليلة هي أطراف الجسم البشري التي لا يستطيع الطب الحديث تعويضها بأخرى اصطناعية. بفضل أدوات التقنية العالية والمواد المطورة بات بوسع الجراحين استبدال عظام الحوض والركبة وحتى الأيدي والسيقان التي قد يفقدها المرء في الحوادث أو الحروب. ويستطيع العلماء مثلا بفضل قطعة إلكترونية تزرع في الجمجمة إعادة حاسة السمع إلى المصابين بالصمم. لكن نجاح عمليات الزرع يستوجب مراقبة دقيقة ودراسة معمقة لآلية عمل الأعضاء البشرية الطبيعية، وكذلك تطوير أدوات الزرع الملائمة. وفي هذا المجال قطع العلم شوطا طويلا، إذ أصبح بوسعهم محاكاة الرئة البشرية صناعيا.
AJD Catalogue,الجراحة المستقبلية,The Operating Room of the Future,Long Series,الاختراعات الطبية ,14,0.5,00.25.37,ألمانيا,العربية ,,"Medical professionals are about to get help – help from elaborate high-tech machinery. Surgeons in their operations already move their surgical instruments with remarkable precision themselves. But there is a physical limit as to how precise a human can be. We visit the testing grounds of new medical technology, where the latest developments of medical engineering have to prove themselves in action: High-tech machines for the future of medicine, assisting surgeons in their movements or helping them navigate through the body – extremely accurate and precise. However, technology has its limits. We explain, why doctors won’t be replaced by robots anytime soon.
",يعكف الجراحون على تطوير التقنيات العالية المساعدة في قاعات العمليات طلبا لمزيد من الدقة والفعالية. إنهم في صراع مع الزمن لتخطي الحدود الفيزيائية للدقة التي يتمتع بها الإنسان. نزور مختبرات العلماء المتخصصة في تقنيات الطب الحديث ونعرض أحدث الاختراعات في هذا المجال والتي سترسم معالم طب المستقبل. ورغم التطور التقني الهائل، سنؤكد بالدليل القاطع أن الروبوت لن يكون بديلا عن الجراح الآدمي على الأقل في المدى المنظور
